0.6	0.4210209651187	4	3.06362245625321
0.5	0.471135876639042	1	2.8201388419522
0.3	0.476692336099251	2	3.24829148311258
0.4	0.445235946764872	4	3.11024084016056
0.7	0.573903111467509	3	3.03081813554165
0.5	0.488907696035356	1	2.91757325783922
0.4	0.474466491807236	5	3.09396636586744
0.1	0.422002800129856	4	3.2854129479189
0.4	0.561673383428533	3	3.06011930901895
0.6	0.529209048013666	4	2.7732386127334
0.5	0.361875719098848	5	3.14240454896082
0.3	0.537420606893603	4	2.92192785094701
0	0.25555375186971	5	2.90151183730221
0.2	0.404522261364367	2	2.98688026885395
0.2	0.391832632741546	2	2.71777161331286
0.4	0.404956222476461	5	2.8310375617127
0.4	0.356306811440107	5	2.99265876923314
0.4	0.481530175520755	1	2.95352181004772
0.7	0.462729409771528	5	2.98722869838542
0.2	0.320478763468215	4	3.19356117273961
0.4	0.502006728830577	2	2.99374694740475
0.5	0.605738778885208	4	3.27372110467475
0.8	0.607608480919761	4	2.8498168315517
0.6	0.437402450821333	4	3.03117212994956
0.4	0.359852683548336	3	2.92524844720497
0.2	0.400629620172893	5	2.96003451041084
0.4	0.548058506096315	4	3.14394651033803
0.6	0.5332052842166	5	3.39116879348159
0.4	0.449493879221166	4	2.97454712766787
0.2	0.42392656971881	1	2.8024602127867
0.3	0.579819867707547	4	3.0707077543392
0.2	0.368167781259482	3	3.04148677941099
0.6	0.44244208351851	2	2.98870067177347
0.4	0.414856871670825	5	2.96992836011612
0.3	0.445728723935578	4	3.25997590351324
0.5	0.557902332210882	4	3.01058202002804
0.3	0.463089224527228	4	3.18400755491123
0.5	0.42380654151141	3	3.05609113708149
0.5	0.49258997135014	5	3.09833668380863
0.4	0.546793728125981	1	2.88494222855896
0.5	0.512942975606103	2	2.88280911156015
0.8	0.606152578986055	4	3.0338696253044
0.5	0.420627169732781	4	2.99211992497978
0.6	0.556827198633769	2	2.84712660579854
0.5	0.501936151624242	5	2.86585487802355
0.6	0.501818131410796	3	3.08537773539957
0.6	0.475944216869107	5	3.04393454288693
0	0.467825756100467	4	3.0585192896912
0.7	0.555226545818456	2	3.08016316663026
0.3	0.507848709847684	3	2.91600875849337
0.5	0.497426306117061	3	2.97984931895464
0.7	0.425410866036295	3	3.01194765393881
0.5	0.642443503678987	4	2.76982872940018
0.5	0.474896367363702	1	2.98117453740846
0.5	0.520644628745839	3	2.9642775639019
0.5	0.36665970139681	5	3.17429690770985
0.4	0.455376565299166	3	2.98810406140128
0.4	0.432898768881589	4	3.10674073304931
0.4	0.550214347451764	2	2.85601068343306
0.5	0.394792404902343	4	3.03839550394569
0.2	0.380108941869562	2	3.01068250318104
0.4	0.618035772286344	5	3.07330458901397
0.3	0.391532759543938	1	3.0725746449782
0.7	0.551908415653565	2	3.09761595376476
0.4	0.325073082102333	1	2.94011680503228
0.2	0.324445772934061	2	3.06229192036238
0.2	0.532397996173864	3	2.8135696014045
0.1	0.457819039693143	5	3.10731425455062
0.8	0.605846488253823	3	3.19610478891126
0.6	0.494613070863071	3	3.15831622206622
0.5	0.537123084374917	1	2.98030601718861
0.4	0.403583181594506	3	2.97980797968064
0.3	0.393229821583525	2	3.0205878214464
0.3	0.550402919645217	5	3.12612878680742
0.5	0.377253041642189	3	3.1649950896889
0.6	0.600125060883666	4	3.03516757402332
0.4	0.616283404061527	1	3.16070437500487
0.4	0.495331387682887	3	2.9933550927259
0.3	0.563358566690806	4	2.92993408997347
0.8	0.611041772135372	5	3.05649138604309
0.2	0.394261331074733	5	2.92516733815023
0.7	0.411810587764677	1	3.13376351160784
0.3	0.368510429868686	4	2.9502133340754
0.3	0.400064061560234	1	2.93688669030878
0.5	0.527997050632649	4	3.23741642875491
0.6	0.593113895914847	1	3.12593232015059
0.6	0.525871240327762	4	2.97174248424248
0.3	0.38348376162059	1	2.98433485199086
0.4	0.500215908597613	3	2.94079351048408
0.4	0.356862081037418	4	2.87015185660932
0.4	0.567051201552428	2	3.08453419711108
0.3	0.450827880029957	1	3.03175813206013
0.6	0.509623597761896	1	2.85021333643674
0.5	0.441068216887663	2	3.29130631293074
0.3	0.421061938821563	4	3.01146429335534
0.5	0.449435689552398	2	3.06512771869201
0.5	0.436864223846047	4	3.00577423242987
0.4	0.341741543908995	2	3.2269609727279
0.7	0.526303559944191	2	3.11301965460617
0.5	0.55802207248877	3	2.90420287215139
0.5	0.446440300310136	1	2.9203778561904
0.9	0.439741972038808	5	3.18600840675766
0.5	0.567425071740957	1	2.80132139780509
0.5	0.632009053022342	4	2.8592198730903
0.2	0.298835292025594	2	3.04181620682149
0.3	0.443577318386456	1	3.12052768842112
0.7	0.546899412034914	2	2.99438943172063
0.6	0.520501670687749	5	3.13259234325109
0.2	0.326617943993286	4	2.84813697487426
0.4	0.581806544149616	4	2.88070128711755
0.5	0.4984034641331	5	2.90418357667255
0.1	0.524146567620679	5	2.8913658786059
0.4	0.370376973324395	5	3.14920557296316
0.5	0.588885634992585	3	3.01529494435736
0.6	0.537318097656113	4	3.12068892064328
0.6	0.488547898424059	1	2.96651606851297
0.3	0.41932052311591	2	2.91035944629484
0.8	0.651270100147177	5	3.04284453696912
0.6	0.380845231357122	4	2.81470522630938
0.3	0.409359716859717	5	3.1954587688734
0.6	0.496090940462237	3	2.89571924003159
0.5	0.578778122338033	2	3.1410455559123
0.6	0.445431214590423	2	2.92293138498255
0.5	0.498586185296273	4	2.75241253918749
0.4	0.452037197695711	2	3.02967605215347
0.6	0.478092099977247	1	2.92887522747826
0.2	0.313817362244188	2	3.03428189899805
0.4	0.45612296634672	5	2.90212579031667
0.2	0.424652350116735	1	2.92412736345438
0.5	0.482184745537148	1	2.83020171583101
0.7	0.551489450576797	1	2.93473528679856
0.6	0.474958445898295	5	3.13911087241914
0.6	0.630013120214631	2	2.95554474980462
0.3	0.415980212788272	1	2.95889030670049
0.3	0.492911411982351	4	3.26456080601492
0.7	0.547133671195018	1	2.94544750590059
0.3	0.419149278377651	5	2.91842637957074
0.4	0.428491990103912	1	2.89512613911012
0.6	0.521094611994245	4	3.01425357004304
0.7	0.458848655261699	3	2.89866500238239
0.3	0.476528735394299	5	3.10847647061891
0.4	0.517780220638759	5	2.93065443367943
0.3	0.513519631238026	3	2.93302036737867
0.4	0.294775443789395	5	3.20657483018566
0.4	0.514654222762133	5	3.02273184165236
0.7	0.510138947484751	2	3.11334386016186
0.4	0.545620400422414	1	2.89419566373921
0.6	0.533251733881699	4	2.92228615106305
0.7	0.649893953495419	3	2.99022364347502
0.6	0.471384368833054	3	2.8737558924756
0.3	0.471479452813563	1	3.05824714043375
0.5	0.480999873101586	4	2.96540520325549
0.3	0.458061956992387	3	3.10829257976154
0.6	0.465797185414714	2	2.98203980803526
0.8	0.457835135224353	1	2.97544047143791
0.5	0.638152214025347	4	3.02667986958858
0.5	0.57263336600599	4	2.93774043577443
0.3	0.409643487204005	3	2.94590514223487
0.6	0.42572697098764	2	2.83662825467945
0.3	0.49975152874865	2	3.06614385025838
0.4	0.421778273290743	4	3.13915195264393
0.3	0.410910726264128	2	2.93711561588967
0.7	0.574221933039385	4	2.8784652069085
0.5	0.535982293321778	3	3.06821111957361
0.2	0.391110456894442	4	3.00980408592984
0.4	0.491296233769773	1	3.01634582929411
0.5	0.495477554201544	4	2.87908867652136
0.1	0.366630723850236	4	3.23584775240873
0.7	0.479842559097218	4	2.99302639941149
0.9	0.696020032233576	4	3.02990960589897
0.5	0.433635214655073	2	3.13292640267481
0.2	0.427003797509804	1	3.13157353927749
0.5	0.526277003039056	1	3.12341699797137
0.5	0.504297553822586	1	2.85470181651183
0.3	0.436038946006758	1	2.85112350317008
0.5	0.584812712757895	4	3.02445189251502
0.3	0.510738629352957	5	3.05682003311662
0.6	0.493045082817038	3	3.016817319782
0.5	0.50459348074063	5	2.88534272396498
0.4	0.396500154192573	5	3.16355362918314
0.8	0.574203118135556	5	2.87099635636181
0.4	0.384622657998235	4	2.89091228342802
0.7	0.551308999426892	2	3.0518793905489
0.4	0.551017360637377	3	3.01713118626223
0.7	0.521747211985886	1	2.79178447477531
0.5	0.531490007098341	2	2.86134493351512
0.8	0.636917838397088	2	3.01035704461944
0.3	0.543579999207878	5	3.06242077428122
0.3	0.564266619309842	1	2.78339247339118
0.4	0.587780997496171	1	3.15546565094976
0.7	0.557061113382849	2	2.77714566023569
0.2	0.430483273187466	3	3.01114871505158
0.3	0.436209206234541	4	2.96690539083887
0.5	0.579181847445621	3	3.0962677275085
0.5	0.385010456143247	5	3.17392421116894
0.4	0.50490762412292	3	2.91411750477036
0.4	0.629121535755129	1	3.06474312675306
0.5	0.481439245843466	1	3.0798944148466
0.4	0.394102109013037	2	3.11302056198935
0.7	0.562768254568632	5	3.0432534028059
0.4	0.489218029481187	3	3.20439265610318
0.6	0.48596837053875	3	2.89616393697422
0.2	0.329935473812645	5	3.00092819331742
0.3	0.421269275336734	5	2.91322518301323
0.7	0.513460648960649	2	2.93362604384033
0.4	0.488626826679879	5	3.08733207655743
0.7	0.49736678123306	3	3.01183354866494
0.7	0.673641677127284	2	2.96856808302052
0.2	0.374021573883276	2	3.21713018690146
0.3	0.462491309350836	2	2.96786009017166
0.2	0.552179041100511	5	3.1616910131435
0.5	0.424986334931927	1	2.87968669828973
0.5	0.504252011404293	3	2.88529225377811
0.3	0.361611484803508	3	3.08662169624027
0.1	0.306264813010748	3	3.1170391692353
0.7	0.633869963151306	1	3.01203591799689
0.7	0.526435090351499	5	3.06844319903917
0.4	0.42987742555144	1	3.09277334088995
0.5	0.560425429148905	3	2.88871643176403
0.4	0.441009437672336	2	2.97930835792303
0.4	0.507355156326759	4	3.09125869297809
0.4	0.436200038119519	5	3.19703766155607
0.7	0.618630136137638	4	2.88031178804997
0.4	0.488121587354853	4	2.96208845355353
0.3	0.550616211767181	2	2.95209697933787
